index,index_in_file,peak_frequency,index_in_summary,input_file_dt,freq_group,ref_time,call_start_time,call_end_time,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
973,1,39360.0,201082,2022-07-09 11:00:00,HF,2022-07-09 11:10:25.454500000,2022-07-09 11:10:25.454500000,2022-07-09 11:10:25.463400000,625.4545,625.4634,37500.0,44038.0,Echolocation,Pipistrellus nathusii,0.444,0.546,-1,/mnt/ubna_data_01/recover-20220709_unit3/20220709_110000.WAV,Foliage,recover-20220709_unit3,No Valid Info,
974,10,39360.0,201091,2022-07-09 11:00:00,HF,2022-07-09 11:10:28.003500000,2022-07-09 11:10:28.003500000,2022-07-09 11:10:28.011900000,628.0035,628.0119,38359.0,46249.0,Echolocation,Pipistrellus nathusii,0.402,0.526,-1,/mnt/ubna_data_01/recover-20220709_unit3/20220709_110000.WAV,Foliage,recover-20220709_unit3,No Valid Info,
975,11,39360.0,201092,2022-07-09 11:00:00,HF,2022-07-09 11:10:28.093500000,2022-07-09 11:10:28.093500000,2022-07-09 11:10:28.101000000,628.0935,628.101,37500.0,45040.0,Echolocation,Pipistrellus nathusii,0.353,0.516,-1,/mnt/ubna_data_01/recover-20220709_unit3/20220709_110000.WAV,Foliage,recover-20220709_unit3,No Valid Info,
976,12,38400.0,201093,2022-07-09 11:00:00,HF,2022-07-09 11:10:28.386500000,2022-07-09 11:10:28.386500000,2022-07-09 11:10:28.394500000,628.3865,628.3945,36640.0,43407.0,Echolocation,Pipistrellus nathusii,0.37,0.554,-1,/mnt/ubna_data_01/recover-20220709_unit3/20220709_110000.WAV,Foliage,recover-20220709_unit3,No Valid Info,
983,103,41280.0,225490,2022-07-11 04:30:00,HF,2022-07-11 04:54:29.335500000,2022-07-11 04:54:29.335500000,2022-07-11 04:54:29.342500000,1469.3355,1469.3425,40078.0,47038.0,Echolocation,Pipistrellus nathusii,0.537,0.58,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_043000.WAV,Foliage,recover-20220712_unit2,10,
984,104,40320.0,225491,2022-07-11 04:30:00,HF,2022-07-11 04:54:29.502499999,2022-07-11 04:54:29.502499999,2022-07-11 04:54:29.509300000,1469.5025,1469.5093,38359.0,45240.0,Echolocation,Pipistrellus nathusii,0.462,0.531,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_043000.WAV,Foliage,recover-20220712_unit2,10,
985,105,40320.0,225492,2022-07-11 04:30:00,HF,2022-07-11 04:54:29.690500000,2022-07-11 04:54:29.690500000,2022-07-11 04:54:29.698400000,1469.6905,1469.6984,39218.0,45993.0,Echolocation,Pipistrellus nathusii,0.459,0.564,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_043000.WAV,Foliage,recover-20220712_unit2,10,
986,106,40320.0,225493,2022-07-11 04:30:00,HF,2022-07-11 04:54:29.787500000,2022-07-11 04:54:29.787500000,2022-07-11 04:54:29.795300000,1469.7875,1469.7953,39218.0,46137.0,Echolocation,Pipistrellus nathusii,0.508,0.559,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_043000.WAV,Foliage,recover-20220712_unit2,10,
987,107,40320.0,225494,2022-07-11 04:30:00,HF,2022-07-11 04:54:29.887500000,2022-07-11 04:54:29.887500000,2022-07-11 04:54:29.896000000,1469.8875,1469.896,38359.0,44402.0,Echolocation,Pipistrellus nathusii,0.485,0.573,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_043000.WAV,Foliage,recover-20220712_unit2,10,
988,108,40320.0,225495,2022-07-11 04:30:00,HF,2022-07-11 04:54:30.388500000,2022-07-11 04:54:30.388500000,2022-07-11 04:54:30.395300000,1470.3885,1470.3953,38359.0,44560.0,Echolocation,Pipistrellus nathusii,0.46,0.528,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_043000.WAV,Foliage,recover-20220712_unit2,10,
989,109,41280.0,225496,2022-07-11 04:30:00,HF,2022-07-11 04:56:19.533500000,2022-07-11 04:56:19.533500000,2022-07-11 04:56:19.542200000,1579.5335,1579.5422,40078.0,46998.0,Echolocation,Pipistrellus nathusii,0.462,0.533,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_043000.WAV,Foliage,recover-20220712_unit2,10,
992,83,39360.0,226978,2022-07-11 09:30:00,HF,2022-07-11 09:48:19.572500000,2022-07-11 09:48:19.572500000,2022-07-11 09:48:19.581400000,1099.5725,1099.5814,36640.0,43191.0,Echolocation,Pipistrellus nathusii,0.456,0.584,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
993,84,38400.0,226979,2022-07-11 09:30:00,HF,2022-07-11 09:48:19.763500000,2022-07-11 09:48:19.763500000,2022-07-11 09:48:19.770600000,1099.7635,1099.7706,37500.0,43778.0,Echolocation,Pipistrellus nathusii,0.443,0.505,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
994,85,39360.0,226980,2022-07-11 09:30:00,HF,2022-07-11 09:48:19.864500000,2022-07-11 09:48:19.864500000,2022-07-11 09:48:19.872000000,1099.8645,1099.872,38359.0,44061.0,Echolocation,Pipistrellus nathusii,0.509,0.56,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
995,86,38400.0,226981,2022-07-11 09:30:00,HF,2022-07-11 09:48:20.057500000,2022-07-11 09:48:20.057500000,2022-07-11 09:48:20.066199999,1100.0575,1100.0662,36640.0,43327.0,Echolocation,Pipistrellus nathusii,0.375,0.604,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
996,87,39360.0,226982,2022-07-11 09:30:00,HF,2022-07-11 09:48:20.547500000,2022-07-11 09:48:20.547500000,2022-07-11 09:48:20.557200000,1100.5475,1100.5572,37500.0,42774.0,Echolocation,Pipistrellus nathusii,0.441,0.543,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
997,88,38400.0,226983,2022-07-11 09:30:00,HF,2022-07-11 09:48:20.853500000,2022-07-11 09:48:20.853500000,2022-07-11 09:48:20.861900000,1100.8535,1100.8619,36640.0,42597.0,Echolocation,Pipistrellus nathusii,0.466,0.627,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
998,89,38400.0,226984,2022-07-11 09:30:00,HF,2022-07-11 09:48:20.964500000,2022-07-11 09:48:20.964500000,2022-07-11 09:48:20.973400000,1100.9645,1100.9734,36640.0,42522.0,Echolocation,Pipistrellus nathusii,0.412,0.582,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
999,90,38400.0,226985,2022-07-11 09:30:00,HF,2022-07-11 09:48:21.165500000,2022-07-11 09:48:21.165500000,2022-07-11 09:48:21.174500000,1101.1655,1101.1745,36640.0,42847.0,Echolocation,Pipistrellus nathusii,0.492,0.594,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
1000,91,37440.0,226986,2022-07-11 09:30:00,HF,2022-07-11 09:48:21.365500000,2022-07-11 09:48:21.365500000,2022-07-11 09:48:21.374900000,1101.3655,1101.3749,36640.0,42197.0,Echolocation,Pipistrellus nathusii,0.393,0.578,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
1001,92,38400.0,226987,2022-07-11 09:30:00,LF,2022-07-11 09:48:22.473500000,2022-07-11 09:48:22.473500000,2022-07-11 09:48:22.482500000,1102.4735,1102.4825,35781.0,41750.0,Echolocation,Pipistrellus nathusii,0.395,0.615,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_093000.WAV,Foliage,recover-20220712_unit2,10,
1002,63,32640.0,227311,2022-07-11 11:00:00,HF,2022-07-11 11:17:35.623500000,2022-07-11 11:17:35.623500000,2022-07-11 11:17:35.627800000,1055.6235,1055.6278,30625.0,48144.0,Echolocation,Myotis daubentonii,0.462,0.534,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220711_110000.WAV,Foliage,recover-20220712_unit2,10,
1003,0,40320.0,227586,2022-07-12 06:00:00,HF,2022-07-12 06:05:55.882500000,2022-07-12 06:05:55.882500000,2022-07-12 06:05:55.894200000,355.8825,355.8942,38359.0,49885.0,Echolocation,Pipistrellus nathusii,0.472,0.521,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1004,1,39360.0,227587,2022-07-12 06:00:00,HF,2022-07-12 06:06:01.152500000,2022-07-12 06:06:01.152500000,2022-07-12 06:06:01.161900000,361.1525,361.1619,37500.0,47126.0,Echolocation,Pipistrellus nathusii,0.458,0.536,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1005,2,40320.0,227588,2022-07-12 06:00:00,HF,2022-07-12 06:06:01.347500000,2022-07-12 06:06:01.347500000,2022-07-12 06:06:01.355700000,361.3475,361.3557,38359.0,47930.0,Echolocation,Pipistrellus nathusii,0.509,0.561,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1006,4,40320.0,227590,2022-07-12 06:00:00,HF,2022-07-12 06:06:02.824500000,2022-07-12 06:06:02.824500000,2022-07-12 06:06:02.836100000,362.8245,362.8361,38359.0,48014.0,Echolocation,Pipistrellus nathusii,0.438,0.51,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1007,7,39360.0,227593,2022-07-12 06:00:00,HF,2022-07-12 06:06:12.868500000,2022-07-12 06:06:12.868500000,2022-07-12 06:06:12.872300000,372.8685,372.8723,35781.0,48101.0,Echolocation,Myotis daubentonii,0.257,0.562,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1008,8,39360.0,227594,2022-07-12 06:00:00,HF,2022-07-12 06:06:14.272500000,2022-07-12 06:06:14.272500000,2022-07-12 06:06:14.279800000,374.2725,374.2798,37500.0,47338.0,Echolocation,Pipistrellus nathusii,0.398,0.555,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1009,9,38400.0,227595,2022-07-12 06:00:00,HF,2022-07-12 06:06:14.491500000,2022-07-12 06:06:14.491500000,2022-07-12 06:06:14.500299999,374.4915,374.5003,35781.0,42675.0,Echolocation,Pipistrellus nathusii,0.377,0.574,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1010,10,39360.0,227596,2022-07-12 06:00:00,HF,2022-07-12 06:06:28.684500000,2022-07-12 06:06:28.684500000,2022-07-12 06:06:28.689200000,388.6845,388.6892,36640.0,46057.0,Echolocation,Barbastellus barbastellus,0.174,0.507,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1011,11,39360.0,227597,2022-07-12 06:00:00,HF,2022-07-12 06:06:29.565500000,2022-07-12 06:06:29.565500000,2022-07-12 06:06:29.570900000,389.5655,389.5709,36640.0,45662.0,Echolocation,Pipistrellus nathusii,0.229,0.528,-1,/mnt/ubna_data_01/recover-20220712_unit2/20220712_060000.WAV,Foliage,recover-20220712_unit2,10,
1012,68,39360.0,201978,2022-07-10 05:30:00,HF,2022-07-10 05:36:39.817500000,2022-07-10 05:36:39.817500000,2022-07-10 05:36:39.826800000,399.8175,399.8268,36640.0,44940.0,Echolocation,Pipistrellus nathusii,0.433,0.589,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1013,69,39360.0,201979,2022-07-10 05:30:00,HF,2022-07-10 05:36:39.928500000,2022-07-10 05:36:39.928500000,2022-07-10 05:36:39.937600000,399.9285,399.9376,36640.0,42824.0,Echolocation,Pipistrellus nathusii,0.416,0.531,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1014,70,39360.0,201980,2022-07-10 05:30:00,HF,2022-07-10 05:36:40.928500000,2022-07-10 05:36:40.928500000,2022-07-10 05:36:40.935500000,400.9285,400.9355,37500.0,44425.0,Echolocation,Pipistrellus nathusii,0.484,0.57,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1015,71,39360.0,201981,2022-07-10 05:30:00,HF,2022-07-10 05:36:41.139500000,2022-07-10 05:36:41.139500000,2022-07-10 05:36:41.146900000,401.1395,401.1469,37500.0,43954.0,Echolocation,Pipistrellus nathusii,0.374,0.518,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1016,91,40320.0,202001,2022-07-10 05:30:00,HF,2022-07-10 05:50:41.184500000,2022-07-10 05:50:41.184500000,2022-07-10 05:50:41.192100000,1241.1845,1241.1921,39218.0,48359.0,Echolocation,Pipistrellus nathusii,0.492,0.544,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1017,92,41280.0,202002,2022-07-10 05:30:00,HF,2022-07-10 05:50:41.741500000,2022-07-10 05:50:41.741500000,2022-07-10 05:50:41.750000000,1241.7415,1241.75,38359.0,45781.0,Echolocation,Pipistrellus nathusii,0.46,0.511,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1018,93,41280.0,202003,2022-07-10 05:30:00,HF,2022-07-10 05:50:41.933500000,2022-07-10 05:50:41.933500000,2022-07-10 05:50:41.941500000,1241.9335,1241.9415,39218.0,45147.0,Echolocation,Pipistrellus nathusii,0.457,0.504,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1019,94,40320.0,202004,2022-07-10 05:30:00,HF,2022-07-10 05:50:42.031500000,2022-07-10 05:50:42.031500000,2022-07-10 05:50:42.040200000,1242.0315,1242.0402,39218.0,45558.0,Echolocation,Pipistrellus nathusii,0.445,0.51,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1020,95,40320.0,202005,2022-07-10 05:30:00,HF,2022-07-10 05:50:42.219500000,2022-07-10 05:50:42.219500000,2022-07-10 05:50:42.227200000,1242.2195,1242.2272,39218.0,47431.0,Echolocation,Pipistrellus nathusii,0.414,0.547,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1021,96,41280.0,202006,2022-07-10 05:30:00,HF,2022-07-10 05:50:42.319500000,2022-07-10 05:50:42.319500000,2022-07-10 05:50:42.328000000,1242.3195,1242.328,39218.0,48587.0,Echolocation,Pipistrellus nathusii,0.425,0.569,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1022,97,41280.0,202007,2022-07-10 05:30:00,HF,2022-07-10 05:50:42.589500000,2022-07-10 05:50:42.589500000,2022-07-10 05:50:42.598100000,1242.5895,1242.5981,39218.0,54955.0,Echolocation,Pipistrellus nathusii,0.396,0.555,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1023,98,40320.0,202008,2022-07-10 05:30:00,HF,2022-07-10 05:50:42.772500000,2022-07-10 05:50:42.772500000,2022-07-10 05:50:42.780600000,1242.7725,1242.7806,37500.0,44934.0,Echolocation,Pipistrellus nathusii,0.414,0.545,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1024,99,41280.0,202009,2022-07-10 05:30:00,HF,2022-07-10 05:50:43.727500000,2022-07-10 05:50:43.727500000,2022-07-10 05:50:43.735500000,1243.7275,1243.7355,39218.0,49982.0,Echolocation,Pipistrellus nathusii,0.433,0.537,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_053000.WAV,Foliage,recover-20220712_unit3,9,
1025,54,33600.0,202102,2022-07-10 06:00:00,LF,2022-07-10 06:08:04.257500000,2022-07-10 06:08:04.257500000,2022-07-10 06:08:04.266200000,484.2575,484.2662,28906.0,37599.0,Echolocation,Eptesicus serotinus,0.324,0.568,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_060000.WAV,Foliage,recover-20220712_unit3,9,
1026,217,39360.0,202265,2022-07-10 06:00:00,HF,2022-07-10 06:29:38.781500000,2022-07-10 06:29:38.781500000,2022-07-10 06:29:38.790500000,1778.7815,1778.7905,38359.0,44223.0,Echolocation,Pipistrellus nathusii,0.433,0.506,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_060000.WAV,Foliage,recover-20220712_unit3,9,
1027,20,19200.0,202780,2022-07-10 07:00:00,LF,2022-07-10 07:04:04.578500000,2022-07-10 07:04:04.578500000,2022-07-10 07:04:04.602500000,244.5785,244.6025,17734.0,21130.0,Echolocation,Nyctalus noctula,0.357,0.53,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_070000.WAV,Foliage,recover-20220712_unit3,9,
1028,21,20160.0,202781,2022-07-10 07:00:00,LF,2022-07-10 07:04:05.088500000,2022-07-10 07:04:05.088500000,2022-07-10 07:04:05.109200000,245.0885,245.1092,18593.0,20981.0,Echolocation,Nyctalus noctula,0.319,0.538,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_070000.WAV,Foliage,recover-20220712_unit3,9,
1029,347,37440.0,203107,2022-07-10 07:00:00,LF,2022-07-10 07:14:11.185500000,2022-07-10 07:14:11.185500000,2022-07-10 07:14:11.191900000,851.1855,851.1919,34921.0,42921.0,Echolocation,Pipistrellus nathusii,0.307,0.515,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_070000.WAV,Foliage,recover-20220712_unit3,9,
1030,28,39360.0,203258,2022-07-10 07:30:00,HF,2022-07-10 07:34:16.859500000,2022-07-10 07:34:16.859500000,2022-07-10 07:34:16.868700000,256.8595,256.8687,38359.0,46278.0,Echolocation,Pipistrellus nathusii,0.44,0.57,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_073000.WAV,Foliage,recover-20220712_unit3,9,
1031,29,39360.0,203259,2022-07-10 07:30:00,HF,2022-07-10 07:34:16.959500000,2022-07-10 07:34:16.959500000,2022-07-10 07:34:16.968200000,256.9595,256.9682,38359.0,46631.0,Echolocation,Pipistrellus nathusii,0.467,0.6,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_073000.WAV,Foliage,recover-20220712_unit3,9,
1032,95,39360.0,203325,2022-07-10 07:30:00,HF,2022-07-10 07:43:35.264500000,2022-07-10 07:43:35.264500000,2022-07-10 07:43:35.269400000,815.2645,815.2694,36640.0,48034.0,Echolocation,Pipistrellus nathusii,0.339,0.555,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_073000.WAV,Foliage,recover-20220712_unit3,9,
1033,2277,41280.0,205704,2022-07-10 08:00:00,LF,2022-07-10 08:24:28.385500000,2022-07-10 08:24:28.385500000,2022-07-10 08:24:28.397800000,1468.3855,1468.3978,28046.0,40737.0,Echolocation,Nyctalus leisleri,0.198,0.526,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_080000.WAV,Foliage,recover-20220712_unit3,9,
1034,48,43200.0,206935,2022-07-10 08:30:00,LF,2022-07-10 08:30:13.269500000,2022-07-10 08:30:13.269500000,2022-07-10 08:30:13.282500000,13.2695,13.2825,28906.0,41525.0,Echolocation,Nyctalus leisleri,0.327,0.575,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_083000.WAV,Foliage,recover-20220712_unit3,9,
1035,1250,41280.0,208137,2022-07-10 08:30:00,LF,2022-07-10 08:34:47.150500000,2022-07-10 08:34:47.150500000,2022-07-10 08:34:47.161100000,287.1505,287.1611,28046.0,42691.0,Echolocation,Nyctalus leisleri,0.322,0.663,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_083000.WAV,Foliage,recover-20220712_unit3,9,
1036,108,38400.0,211614,2022-07-10 09:00:00,LF,2022-07-10 09:01:39.842500000,2022-07-10 09:01:39.842500000,2022-07-10 09:01:39.850900000,99.8425,99.8509,35781.0,42548.0,Echolocation,Pipistrellus nathusii,0.462,0.633,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_090000.WAV,Foliage,recover-20220712_unit3,9,
1037,529,41280.0,212035,2022-07-10 09:00:00,LF,2022-07-10 09:06:00.925500000,2022-07-10 09:06:00.925500000,2022-07-10 09:06:00.937100000,360.9255,360.9371,26328.0,43077.0,Echolocation,Eptesicus serotinus,0.381,0.668,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_090000.WAV,Foliage,recover-20220712_unit3,9,
1038,226,37440.0,213732,2022-07-10 09:30:00,LF,2022-07-10 09:31:46.795500000,2022-07-10 09:31:46.795500000,2022-07-10 09:31:46.805000000,106.7955,106.805,34921.0,41009.0,Echolocation,Pipistrellus nathusii,0.28,0.534,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_093000.WAV,Foliage,recover-20220712_unit3,9,
1039,603,37440.0,214109,2022-07-10 09:30:00,LF,2022-07-10 09:36:08.802500000,2022-07-10 09:36:08.802500000,2022-07-10 09:36:08.814100000,368.8025,368.8141,35781.0,41588.0,Echolocation,Pipistrellus nathusii,0.392,0.537,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_093000.WAV,Foliage,recover-20220712_unit3,9,
1040,1275,36480.0,224601,2022-07-10 11:00:00,LF,2022-07-10 11:09:06.204500000,2022-07-10 11:09:06.204500000,2022-07-10 11:09:06.211500000,546.2045,546.2115,34921.0,41712.0,Echolocation,Barbastellus barbastellus,0.157,0.538,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_110000.WAV,Foliage,recover-20220712_unit3,9,
1041,1304,38400.0,224630,2022-07-10 11:00:00,LF,2022-07-10 11:12:17.610500000,2022-07-10 11:12:17.610500000,2022-07-10 11:12:17.618900000,737.6105,737.6189,34921.0,41080.0,Echolocation,Pipistrellus nathusii,0.342,0.539,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_110000.WAV,Foliage,recover-20220712_unit3,9,
1042,40,38400.0,225237,2022-07-10 11:30:00,LF,2022-07-10 11:32:14.791500000,2022-07-10 11:32:14.791500000,2022-07-10 11:32:14.799800000,134.79149999999998,134.7998,36640.0,42079.0,Echolocation,Pipistrellus nathusii,0.252,0.518,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_113000.WAV,Foliage,recover-20220712_unit3,9,
1043,4,26880.0,225338,2022-07-10 12:00:00,LF,2022-07-10 12:16:55.500499999,2022-07-10 12:16:55.500499999,2022-07-10 12:16:55.515100000,1015.5005,1015.5151,23750.0,28944.0,Echolocation,Nyctalus leisleri,0.277,0.519,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_120000.WAV,Foliage,recover-20220712_unit3,9,
1044,0,16320.0,225349,2022-07-10 12:30:00,LF,2022-07-10 12:32:07.562500000,2022-07-10 12:32:07.562500000,2022-07-10 12:32:07.576600000,127.5625,127.5766,15156.0,20292.0,Echolocation,Nyctalus leisleri,0.235,0.512,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_123000.WAV,Foliage,recover-20220712_unit3,9,
1045,1,16320.0,225350,2022-07-10 12:30:00,LF,2022-07-10 12:32:22.913500000,2022-07-10 12:32:22.913500000,2022-07-10 12:32:22.927900000,142.9135,142.9279,15156.0,20941.0,Echolocation,Nyctalus leisleri,0.194,0.515,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_123000.WAV,Foliage,recover-20220712_unit3,9,
1046,2,16320.0,225351,2022-07-10 12:30:00,LF,2022-07-10 12:32:23.050500000,2022-07-10 12:32:23.050500000,2022-07-10 12:32:23.064800000,143.0505,143.0648,15156.0,21177.0,Echolocation,Nyctalus noctula,0.251,0.519,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_123000.WAV,Foliage,recover-20220712_unit3,9,
1047,3,16320.0,225352,2022-07-10 12:30:00,LF,2022-07-10 12:33:17.026500000,2022-07-10 12:33:17.026500000,2022-07-10 12:33:17.040600000,197.0265,197.0406,15156.0,20564.0,Echolocation,Nyctalus leisleri,0.256,0.541,-1,/mnt/ubna_data_01/recover-20220712_unit3/20220710_123000.WAV,Foliage,recover-20220712_unit3,9,
